# Source: https://www.elections.org.za/pw/StatsData/Voter-Registration-Statistics (IEC live dashboard)
"# Scraped live, all provinces, unfiltered. As-of date on IEC site: 23 September 2026"
province,municipality_code,municipality_name,age_group,gender,registered_voters,is_youth
Mpumalanga,MP314,Emakhazeni,30-39,male,3350,False
Mpumalanga,MP314,Emakhazeni,30-39,female,3505,False
Mpumalanga,MP314,Emakhazeni,40-49,male,3179,False
Mpumalanga,MP314,Emakhazeni,40-49,female,2932,False
Mpumalanga,MP314,Emakhazeni,50-59,male,2228,False
Mpumalanga,MP314,Emakhazeni,50-59,female,2297,False
Mpumalanga,MP314,Emakhazeni,60-69,male,1381,False
Mpumalanga,MP314,Emakhazeni,60-69,female,1635,False
Mpumalanga,MP314,Emakhazeni,70-79,male,607,False
Mpumalanga,MP314,Emakhazeni,70-79,female,836,False
Mpumalanga,MP314,Emakhazeni,80+,male,203,False
Mpumalanga,MP314,Emakhazeni,80+,female,417,False
Mpumalanga,MP315,Thembisile Hani,18-19,male,1232,True
Mpumalanga,MP315,Thembisile Hani,18-19,female,1880,True
Mpumalanga,MP315,Thembisile Hani,20-29,male,10990,True
Mpumalanga,MP315,Thembisile Hani,20-29,female,14274,True
Mpumalanga,MP315,Thembisile Hani,30-39,male,17378,False
Mpumalanga,MP315,Thembisile Hani,30-39,female,22001,False
Mpumalanga,MP315,Thembisile Hani,40-49,male,17164,False
Mpumalanga,MP315,Thembisile Hani,40-49,female,20266,False
Mpumalanga,MP315,Thembisile Hani,50-59,male,12969,False
Mpumalanga,MP315,Thembisile Hani,50-59,female,15924,False
Mpumalanga,MP315,Thembisile Hani,60-69,male,8434,False
Mpumalanga,MP315,Thembisile Hani,60-69,female,12052,False
Mpumalanga,MP315,Thembisile Hani,70-79,male,3960,False
Mpumalanga,MP315,Thembisile Hani,70-79,female,6677,False
Mpumalanga,MP315,Thembisile Hani,80+,male,936,False
Mpumalanga,MP315,Thembisile Hani,80+,female,2807,False
Mpumalanga,MP316,Dr JS Moroka,18-19,male,1047,True
Mpumalanga,MP316,Dr JS Moroka,18-19,female,1322,True
Mpumalanga,MP316,Dr JS Moroka,20-29,male,9507,True
Mpumalanga,MP316,Dr JS Moroka,20-29,female,11269,True
Mpumalanga,MP316,Dr JS Moroka,30-39,male,13535,False
Mpumalanga,MP316,Dr JS Moroka,30-39,female,16433,False
Mpumalanga,MP316,Dr JS Moroka,40-49,male,12216,False
Mpumalanga,MP316,Dr JS Moroka,40-49,female,14675,False
Mpumalanga,MP316,Dr JS Moroka,50-59,male,9536,False
Mpumalanga,MP316,Dr JS Moroka,50-59,female,11714,False
Mpumalanga,MP316,Dr JS Moroka,60-69,male,7119,False
Mpumalanga,MP316,Dr JS Moroka,60-69,female,9663,False
Mpumalanga,MP316,Dr JS Moroka,70-79,male,3917,False
Mpumalanga,MP316,Dr JS Moroka,70-79,female,6471,False
Mpumalanga,MP316,Dr JS Moroka,80+,male,1209,False
Mpumalanga,MP316,Dr JS Moroka,80+,female,4079,False
Mpumalanga,MP321,Thaba Chweu,18-19,male,753,True
Mpumalanga,MP321,Thaba Chweu,18-19,female,931,True
Mpumalanga,MP321,Thaba Chweu,20-29,male,4616,True
Mpumalanga,MP321,Thaba Chweu,20-29,female,5015,True
Mpumalanga,MP321,Thaba Chweu,30-39,male,6330,False
Mpumalanga,MP321,Thaba Chweu,30-39,female,6899,False
Mpumalanga,MP321,Thaba Chweu,40-49,male,6667,False
Mpumalanga,MP321,Thaba Chweu,40-49,female,6627,False
Mpumalanga,MP321,Thaba Chweu,50-59,male,4925,False
Mpumalanga,MP321,Thaba Chweu,50-59,female,5017,False
Mpumalanga,MP321,Thaba Chweu,60-69,male,2755,False
Mpumalanga,MP321,Thaba Chweu,60-69,female,3171,False
Mpumalanga,MP321,Thaba Chweu,70-79,male,1143,False
Mpumalanga,MP321,Thaba Chweu,70-79,female,1643,False
Mpumalanga,MP321,Thaba Chweu,80+,male,323,False
Mpumalanga,MP321,Thaba Chweu,80+,female,772,False
Mpumalanga,MP324,Nkomazi,18-19,male,3234,True
Mpumalanga,MP324,Nkomazi,18-19,female,3723,True
Mpumalanga,MP324,Nkomazi,20-29,male,19496,True
Mpumalanga,MP324,Nkomazi,20-29,female,23146,True
Mpumalanga,MP324,Nkomazi,30-39,male,24433,False
Mpumalanga,MP324,Nkomazi,30-39,female,30743,False
Mpumalanga,MP324,Nkomazi,40-49,male,18272,False
Mpumalanga,MP324,Nkomazi,40-49,female,23927,False
Mpumalanga,MP324,Nkomazi,50-59,male,10296,False
Mpumalanga,MP324,Nkomazi,50-59,female,16041,False
Mpumalanga,MP324,Nkomazi,60-69,male,6746,False
Mpumalanga,MP324,Nkomazi,60-69,female,9517,False
Mpumalanga,MP324,Nkomazi,70-79,male,3024,False
Mpumalanga,MP324,Nkomazi,70-79,female,4986,False
Mpumalanga,MP324,Nkomazi,80+,male,1326,False
Mpumalanga,MP324,Nkomazi,80+,female,3592,False
Mpumalanga,MP325,Bushbuckridge,18-19,male,5052,True
Mpumalanga,MP325,Bushbuckridge,18-19,female,5804,True
Mpumalanga,MP325,Bushbuckridge,20-29,male,25909,True
Mpumalanga,MP325,Bushbuckridge,20-29,female,30444,True
Mpumalanga,MP325,Bushbuckridge,30-39,male,31740,False
Mpumalanga,MP325,Bushbuckridge,30-39,female,42152,False
Mpumalanga,MP325,Bushbuckridge,40-49,male,25896,False
Mpumalanga,MP325,Bushbuckridge,40-49,female,36467,False
Mpumalanga,MP325,Bushbuckridge,50-59,male,16141,False
Mpumalanga,MP325,Bushbuckridge,50-59,female,25771,False
Mpumalanga,MP325,Bushbuckridge,60-69,male,9860,False
Mpumalanga,MP325,Bushbuckridge,60-69,female,16474,False
Mpumalanga,MP325,Bushbuckridge,70-79,male,4891,False
Mpumalanga,MP325,Bushbuckridge,70-79,female,8916,False
Mpumalanga,MP325,Bushbuckridge,80+,male,1810,False
Mpumalanga,MP325,Bushbuckridge,80+,female,5895,False
Mpumalanga,MP326,City of Mbombela,18-19,male,3834,True
Mpumalanga,MP326,City of Mbombela,18-19,female,4983,True
Mpumalanga,MP326,City of Mbombela,20-29,male,28618,True
Mpumalanga,MP326,City of Mbombela,20-29,female,35998,True
Mpumalanga,MP326,City of Mbombela,30-39,male,41169,False
Mpumalanga,MP326,City of Mbombela,30-39,female,49501,False
Mpumalanga,MP326,City of Mbombela,40-49,male,38160,False
Mpumalanga,MP326,City of Mbombela,40-49,female,43411,False
Mpumalanga,MP326,City of Mbombela,50-59,male,25635,False
Mpumalanga,MP326,City of Mbombela,50-59,female,31967,False
Mpumalanga,MP326,City of Mbombela,60-69,male,15315,False
Mpumalanga,MP326,City of Mbombela,60-69,female,20160,False
Mpumalanga,MP326,City of Mbombela,70-79,male,6523,False
Mpumalanga,MP326,City of Mbombela,70-79,female,9929,False
Mpumalanga,MP326,City of Mbombela,80+,male,2348,False
Mpumalanga,MP326,City of Mbombela,80+,female,5148,False
North West,NW371,Moretele,18-19,male,1699,True
North West,NW371,Moretele,18-19,female,1899,True
North West,NW371,Moretele,20-29,male,8255,True
North West,NW371,Moretele,20-29,female,9201,True
North West,NW371,Moretele,30-39,male,10002,False
North West,NW371,Moretele,30-39,female,12445,False
North West,NW371,Moretele,40-49,male,10476,False
North West,NW371,Moretele,40-49,female,11945,False
North West,NW371,Moretele,50-59,male,7881,False
North West,NW371,Moretele,50-59,female,8674,False
North West,NW371,Moretele,60-69,male,5461,False
North West,NW371,Moretele,60-69,female,7084,False
North West,NW371,Moretele,70-79,male,3059,False
North West,NW371,Moretele,70-79,female,4996,False
North West,NW371,Moretele,80+,male,1022,False
North West,NW371,Moretele,80+,female,2883,False
North West,NW372,Madibeng,18-19,male,2781,True
North West,NW372,Madibeng,18-19,female,3546,True
North West,NW372,Madibeng,20-29,male,18567,True
North West,NW372,Madibeng,20-29,female,20573,True
North West,NW372,Madibeng,30-39,male,26427,False
North West,NW372,Madibeng,30-39,female,29379,False
North West,NW372,Madibeng,40-49,male,30342,False
North West,NW372,Madibeng,40-49,female,27933,False
North West,NW372,Madibeng,50-59,male,22210,False
North West,NW372,Madibeng,50-59,female,21617,False
North West,NW372,Madibeng,60-69,male,14092,False
North West,NW372,Madibeng,60-69,female,15948,False
North West,NW372,Madibeng,70-79,male,6538,False
North West,NW372,Madibeng,70-79,female,8814,False
North West,NW372,Madibeng,80+,male,1904,False
North West,NW372,Madibeng,80+,female,3777,False
North West,NW373,Rustenburg,18-19,male,3954,True
North West,NW373,Rustenburg,18-19,female,4555,True
North West,NW373,Rustenburg,20-29,male,23771,True
North West,NW373,Rustenburg,20-29,female,25371,True
North West,NW373,Rustenburg,30-39,male,41907,False
North West,NW373,Rustenburg,30-39,female,38087,False
North West,NW373,Rustenburg,40-49,male,47424,False
North West,NW373,Rustenburg,40-49,female,33862,False
North West,NW373,Rustenburg,50-59,male,31662,False
North West,NW373,Rustenburg,50-59,female,23985,False
North West,NW373,Rustenburg,60-69,male,17086,False
North West,NW373,Rustenburg,60-69,female,15388,False
North West,NW373,Rustenburg,70-79,male,5525,False
North West,NW373,Rustenburg,70-79,female,7111,False
North West,NW373,Rustenburg,80+,male,1596,False
North West,NW373,Rustenburg,80+,female,3209,False
North West,NW374,Kgetlengrivier,18-19,male,288,True
North West,NW374,Kgetlengrivier,18-19,female,405,True
North West,NW374,Kgetlengrivier,20-29,male,2195,True
North West,NW374,Kgetlengrivier,20-29,female,2591,True
North West,NW374,Kgetlengrivier,30-39,male,2438,False
North West,NW374,Kgetlengrivier,30-39,female,2870,False
North West,NW374,Kgetlengrivier,40-49,male,2449,False
North West,NW374,Kgetlengrivier,40-49,female,2505,False
North West,NW374,Kgetlengrivier,50-59,male,2064,False
North West,NW374,Kgetlengrivier,50-59,female,2202,False
North West,NW374,Kgetlengrivier,60-69,male,1430,False
North West,NW374,Kgetlengrivier,60-69,female,1592,False
North West,NW374,Kgetlengrivier,70-79,male,600,False
North West,NW374,Kgetlengrivier,70-79,female,856,False
North West,NW374,Kgetlengrivier,80+,male,202,False
North West,NW374,Kgetlengrivier,80+,female,379,False
North West,NW375,Moses Kotane,18-19,male,1781,True
North West,NW375,Moses Kotane,18-19,female,2117,True
North West,NW375,Moses Kotane,20-29,male,10127,True
North West,NW375,Moses Kotane,20-29,female,11248,True
North West,NW375,Moses Kotane,30-39,male,13876,False
North West,NW375,Moses Kotane,30-39,female,15394,False
North West,NW375,Moses Kotane,40-49,male,14415,False
North West,NW375,Moses Kotane,40-49,female,13913,False
North West,NW375,Moses Kotane,50-59,male,10501,False
North West,NW375,Moses Kotane,50-59,female,11466,False
North West,NW375,Moses Kotane,60-69,male,8044,False
North West,NW375,Moses Kotane,60-69,female,10074,False
North West,NW375,Moses Kotane,70-79,male,3957,False
North West,NW375,Moses Kotane,70-79,female,6140,False
North West,NW375,Moses Kotane,80+,male,1428,False
North West,NW375,Moses Kotane,80+,female,3299,False
North West,NW381,Ratlou,18-19,male,1071,True
North West,NW381,Ratlou,18-19,female,1228,True
North West,NW381,Ratlou,20-29,male,4857,True
North West,NW381,Ratlou,20-29,female,5628,True
North West,NW381,Ratlou,30-39,male,5471,False
North West,NW381,Ratlou,30-39,female,6614,False
North West,NW381,Ratlou,40-49,male,4684,False
North West,NW381,Ratlou,40-49,female,5653,False
North West,NW381,Ratlou,50-59,male,3489,False
North West,NW381,Ratlou,50-59,female,4443,False
North West,NW381,Ratlou,60-69,male,2855,False
North West,NW381,Ratlou,60-69,female,4115,False
North West,NW381,Ratlou,70-79,male,1444,False
North West,NW381,Ratlou,70-79,female,2459,False
North West,NW381,Ratlou,80+,male,590,False
North West,NW381,Ratlou,80+,female,1384,False
North West,NW382,Tswaing,18-19,male,840,True
North West,NW382,Tswaing,18-19,female,894,True
North West,NW382,Tswaing,20-29,male,4868,True
North West,NW382,Tswaing,20-29,female,5345,True
North West,NW382,Tswaing,30-39,male,5780,False
North West,NW382,Tswaing,30-39,female,6462,False
North West,NW382,Tswaing,40-49,male,5433,False
North West,NW382,Tswaing,40-49,female,5948,False
North West,NW382,Tswaing,50-59,male,3996,False
North West,NW382,Tswaing,50-59,female,4549,False
North West,NW382,Tswaing,60-69,male,2931,False
North West,NW382,Tswaing,60-69,female,3815,False
North West,NW382,Tswaing,70-79,male,1348,False
North West,NW382,Tswaing,70-79,female,2051,False
North West,NW382,Tswaing,80+,male,412,False
North West,NW382,Tswaing,80+,female,990,False
North West,NW383,Mafikeng,18-19,male,2017,True
North West,NW383,Mafikeng,18-19,female,2594,True
North West,NW383,Mafikeng,20-29,male,11244,True
North West,NW383,Mafikeng,20-29,female,14023,True
North West,NW383,Mafikeng,30-39,male,14692,False
North West,NW383,Mafikeng,30-39,female,17729,False
North West,NW383,Mafikeng,40-49,male,14383,False
North West,NW383,Mafikeng,40-49,female,16744,False
North West,NW383,Mafikeng,50-59,male,11655,False
North West,NW383,Mafikeng,50-59,female,14537,False
North West,NW383,Mafikeng,60-69,male,7938,False
North West,NW383,Mafikeng,60-69,female,10837,False
North West,NW383,Mafikeng,70-79,male,3127,False
North West,NW383,Mafikeng,70-79,female,5241,False
North West,NW383,Mafikeng,80+,male,1079,False
North West,NW383,Mafikeng,80+,female,2375,False
North West,NW384,Ditsobotla,18-19,male,1308,True
North West,NW384,Ditsobotla,18-19,female,1454,True
North West,NW384,Ditsobotla,20-29,male,6698,True
North West,NW384,Ditsobotla,20-29,female,7438,True
North West,NW384,Ditsobotla,30-39,male,7827,False
North West,NW384,Ditsobotla,30-39,female,8856,False
North West,NW384,Ditsobotla,40-49,male,8394,False
North West,NW384,Ditsobotla,40-49,female,8882,False
North West,NW384,Ditsobotla,50-59,male,6388,False
North West,NW384,Ditsobotla,50-59,female,7156,False
North West,NW384,Ditsobotla,60-69,male,4280,False
North West,NW384,Ditsobotla,60-69,female,5356,False
North West,NW384,Ditsobotla,70-79,male,1744,False
North West,NW384,Ditsobotla,70-79,female,2808,False
North West,NW384,Ditsobotla,80+,male,574,False
North West,NW384,Ditsobotla,80+,female,1251,False
North West,NW385,Ramotshere Moiloa,18-19,male,1228,True
North West,NW385,Ramotshere Moiloa,18-19,female,1395,True
North West,NW385,Ramotshere Moiloa,20-29,male,6371,True
North West,NW385,Ramotshere Moiloa,20-29,female,7322,True
North West,NW385,Ramotshere Moiloa,30-39,male,6962,False
North West,NW385,Ramotshere Moiloa,30-39,female,8425,False
North West,NW385,Ramotshere Moiloa,40-49,male,6654,False
North West,NW385,Ramotshere Moiloa,40-49,female,8103,False
North West,NW385,Ramotshere Moiloa,50-59,male,5551,False
North West,NW385,Ramotshere Moiloa,50-59,female,7026,False
North West,NW385,Ramotshere Moiloa,60-69,male,4319,False
North West,NW385,Ramotshere Moiloa,60-69,female,5751,False
North West,NW385,Ramotshere Moiloa,70-79,male,2147,False
North West,NW385,Ramotshere Moiloa,70-79,female,3656,False
North West,NW385,Ramotshere Moiloa,80+,male,802,False
North West,NW385,Ramotshere Moiloa,80+,female,1913,False
North West,NW392,Naledi,18-19,male,579,True
North West,NW392,Naledi,18-19,female,755,True
North West,NW392,Naledi,20-29,male,3387,True
North West,NW392,Naledi,20-29,female,3912,True
North West,NW392,Naledi,30-39,male,3897,False
North West,NW392,Naledi,30-39,female,4298,False
North West,NW392,Naledi,40-49,male,3814,False
North West,NW392,Naledi,40-49,female,4021,False
North West,NW392,Naledi,50-59,male,2984,False
North West,NW392,Naledi,50-59,female,3185,False
North West,NW392,Naledi,60-69,male,1786,False
North West,NW392,Naledi,60-69,female,2301,False
North West,NW392,Naledi,70-79,male,755,False
North West,NW392,Naledi,70-79,female,1200,False
North West,NW392,Naledi,80+,male,226,False
North West,NW392,Naledi,80+,female,514,False
North West,NW393,Mamusa,18-19,male,663,True
North West,NW393,Mamusa,18-19,female,720,True
North West,NW393,Mamusa,20-29,male,3246,True
North West,NW393,Mamusa,20-29,female,3628,True
North West,NW393,Mamusa,30-39,male,3491,False
North West,NW393,Mamusa,30-39,female,4056,False
North West,NW393,Mamusa,40-49,male,3266,False
North West,NW393,Mamusa,40-49,female,3742,False
North West,NW393,Mamusa,50-59,male,2343,False
North West,NW393,Mamusa,50-59,female,2530,False
North West,NW393,Mamusa,60-69,male,1562,False
North West,NW393,Mamusa,60-69,female,2026,False
North West,NW393,Mamusa,70-79,male,644,False
North West,NW393,Mamusa,70-79,female,998,False
North West,NW393,Mamusa,80+,male,212,False
North West,NW393,Mamusa,80+,female,440,False
North West,NW394,Greater Taung,18-19,male,1487,True
North West,NW394,Greater Taung,18-19,female,1794,True
North West,NW394,Greater Taung,20-29,male,8273,True
North West,NW394,Greater Taung,20-29,female,9739,True
North West,NW394,Greater Taung,30-39,male,9493,False
North West,NW394,Greater Taung,30-39,female,11775,False
North West,NW394,Greater Taung,40-49,male,8807,False
North West,NW394,Greater Taung,40-49,female,10497,False
North West,NW394,Greater Taung,50-59,male,6413,False
North West,NW394,Greater Taung,50-59,female,8147,False
North West,NW394,Greater Taung,60-69,male,5456,False
North West,NW394,Greater Taung,60-69,female,7335,False
North West,NW394,Greater Taung,70-79,male,2645,False
North West,NW394,Greater Taung,70-79,female,4491,False
North West,NW394,Greater Taung,80+,male,871,False
North West,NW394,Greater Taung,80+,female,2435,False
North West,NW396,Lekwa-Teemane,18-19,male,413,True
North West,NW396,Lekwa-Teemane,18-19,female,509,True
North West,NW396,Lekwa-Teemane,20-29,male,2820,True
North West,NW396,Lekwa-Teemane,20-29,female,3115,True
North West,NW396,Lekwa-Teemane,30-39,male,3077,False
North West,NW396,Lekwa-Teemane,30-39,female,3428,False
North West,NW396,Lekwa-Teemane,40-49,male,2928,False
North West,NW396,Lekwa-Teemane,40-49,female,3116,False
North West,NW396,Lekwa-Teemane,50-59,male,2179,False
North West,NW396,Lekwa-Teemane,50-59,female,2466,False
North West,NW396,Lekwa-Teemane,60-69,male,1380,False
North West,NW396,Lekwa-Teemane,60-69,female,1686,False
North West,NW396,Lekwa-Teemane,70-79,male,576,False
North West,NW396,Lekwa-Teemane,70-79,female,965,False
North West,NW396,Lekwa-Teemane,80+,male,204,False
North West,NW396,Lekwa-Teemane,80+,female,405,False
North West,NW397,Kagisano-Molopo,18-19,male,1254,True
North West,NW397,Kagisano-Molopo,18-19,female,1443,True
North West,NW397,Kagisano-Molopo,20-29,male,5460,True
North West,NW397,Kagisano-Molopo,20-29,female,6536,True
North West,NW397,Kagisano-Molopo,30-39,male,6181,False
North West,NW397,Kagisano-Molopo,30-39,female,7477,False
North West,NW397,Kagisano-Molopo,40-49,male,5273,False
North West,NW397,Kagisano-Molopo,40-49,female,6704,False
North West,NW397,Kagisano-Molopo,50-59,male,3990,False
North West,NW397,Kagisano-Molopo,50-59,female,5146,False
North West,NW397,Kagisano-Molopo,60-69,male,3095,False
North West,NW397,Kagisano-Molopo,60-69,female,4105,False
North West,NW397,Kagisano-Molopo,70-79,male,1355,False
North West,NW397,Kagisano-Molopo,70-79,female,2145,False
North West,NW397,Kagisano-Molopo,80+,male,470,False
North West,NW397,Kagisano-Molopo,80+,female,1160,False
North West,NW403,Matlosana,18-19,male,2593,True
North West,NW403,Matlosana,18-19,female,2976,True
North West,NW403,Matlosana,20-29,male,14369,True
North West,NW403,Matlosana,20-29,female,16423,True
North West,NW403,Matlosana,30-39,male,19125,False
North West,NW403,Matlosana,30-39,female,22613,False
North West,NW403,Matlosana,40-49,male,21365,False
North West,NW403,Matlosana,40-49,female,22985,False
North West,NW403,Matlosana,50-59,male,16645,False
North West,NW403,Matlosana,50-59,female,19300,False
North West,NW403,Matlosana,60-69,male,11697,False
North West,NW403,Matlosana,60-69,female,15135,False
North West,NW403,Matlosana,70-79,male,5017,False
North West,NW403,Matlosana,70-79,female,7363,False
North West,NW403,Matlosana,80+,male,1498,False
North West,NW403,Matlosana,80+,female,3112,False
North West,NW404,Maquassi Hills,18-19,male,603,True
North West,NW404,Maquassi Hills,18-19,female,652,True
North West,NW404,Maquassi Hills,20-29,male,3769,True
North West,NW404,Maquassi Hills,20-29,female,4405,True
North West,NW404,Maquassi Hills,30-39,male,4343,False
North West,NW404,Maquassi Hills,30-39,female,5177,False
North West,NW404,Maquassi Hills,40-49,male,4465,False
North West,NW404,Maquassi Hills,40-49,female,4877,False
North West,NW404,Maquassi Hills,50-59,male,3193,False
North West,NW404,Maquassi Hills,50-59,female,3467,False
North West,NW404,Maquassi Hills,60-69,male,2026,False
North West,NW404,Maquassi Hills,60-69,female,2444,False
North West,NW404,Maquassi Hills,70-79,male,806,False
North West,NW404,Maquassi Hills,70-79,female,1220,False
North West,NW404,Maquassi Hills,80+,male,247,False
North West,NW404,Maquassi Hills,80+,female,535,False
North West,NW405,JB Marks,18-19,male,1846,True
North West,NW405,JB Marks,18-19,female,2437,True
North West,NW405,JB Marks,20-29,male,12714,True
North West,NW405,JB Marks,20-29,female,16178,True
North West,NW405,JB Marks,30-39,male,12151,False
North West,NW405,JB Marks,30-39,female,13657,False
North West,NW405,JB Marks,40-49,male,12332,False
North West,NW405,JB Marks,40-49,female,13625,False
North West,NW405,JB Marks,50-59,male,10536,False
North West,NW405,JB Marks,50-59,female,11417,False
North West,NW405,JB Marks,60-69,male,6502,False
North West,NW405,JB Marks,60-69,female,8233,False
North West,NW405,JB Marks,70-79,male,2773,False
North West,NW405,JB Marks,70-79,female,4564,False
North West,NW405,JB Marks,80+,male,1008,False
North West,NW405,JB Marks,80+,female,2028,False
Northern Cape,NC061,RICHTERSVELD,18-19,male,98,True
Northern Cape,NC061,RICHTERSVELD,18-19,female,126,True
Northern Cape,NC061,RICHTERSVELD,20-29,male,626,True
Northern Cape,NC061,RICHTERSVELD,20-29,female,633,True
Northern Cape,NC061,RICHTERSVELD,30-39,male,830,False
Northern Cape,NC061,RICHTERSVELD,30-39,female,723,False
Northern Cape,NC061,RICHTERSVELD,40-49,male,874,False
Northern Cape,NC061,RICHTERSVELD,40-49,female,727,False
Northern Cape,NC061,RICHTERSVELD,50-59,male,717,False
Northern Cape,NC061,RICHTERSVELD,50-59,female,720,False
Northern Cape,NC061,RICHTERSVELD,60-69,male,483,False
Northern Cape,NC061,RICHTERSVELD,60-69,female,554,False
Northern Cape,NC061,RICHTERSVELD,70-79,male,193,False
Northern Cape,NC061,RICHTERSVELD,70-79,female,243,False
Northern Cape,NC061,RICHTERSVELD,80+,male,60,False
Northern Cape,NC061,RICHTERSVELD,80+,female,82,False
Northern Cape,NC062,NAMA KHOI,18-19,male,348,True
Northern Cape,NC062,NAMA KHOI,18-19,female,401,True
Northern Cape,NC062,NAMA KHOI,20-29,male,2389,True
Northern Cape,NC062,NAMA KHOI,20-29,female,2609,True
Northern Cape,NC062,NAMA KHOI,30-39,male,2939,False
Northern Cape,NC062,NAMA KHOI,30-39,female,3202,False
Northern Cape,NC062,NAMA KHOI,40-49,male,3053,False
Northern Cape,NC062,NAMA KHOI,40-49,female,3185,False
Northern Cape,NC062,NAMA KHOI,50-59,male,2804,False
Northern Cape,NC062,NAMA KHOI,50-59,female,2969,False
Northern Cape,NC062,NAMA KHOI,60-69,male,1950,False
Northern Cape,NC062,NAMA KHOI,60-69,female,2368,False
Northern Cape,NC062,NAMA KHOI,70-79,male,883,False
Northern Cape,NC062,NAMA KHOI,70-79,female,1293,False
Northern Cape,NC062,NAMA KHOI,80+,male,262,False
Northern Cape,NC062,NAMA KHOI,80+,female,467,False
Northern Cape,NC064,KAMIESBERG,18-19,male,115,True
Northern Cape,NC064,KAMIESBERG,18-19,female,101,True
Northern Cape,NC064,KAMIESBERG,20-29,male,696,True
Northern Cape,NC064,KAMIESBERG,20-29,female,675,True
Northern Cape,NC064,KAMIESBERG,30-39,male,874,False
Northern Cape,NC064,KAMIESBERG,30-39,female,713,False
Northern Cape,NC064,KAMIESBERG,40-49,male,733,False
Northern Cape,NC064,KAMIESBERG,40-49,female,646,False
Northern Cape,NC064,KAMIESBERG,50-59,male,621,False
Northern Cape,NC064,KAMIESBERG,50-59,female,618,False
Northern Cape,NC064,KAMIESBERG,60-69,male,506,False
Northern Cape,NC064,KAMIESBERG,60-69,female,578,False
Northern Cape,NC064,KAMIESBERG,70-79,male,253,False
Northern Cape,NC064,KAMIESBERG,70-79,female,332,False
Northern Cape,NC064,KAMIESBERG,80+,male,95,False
Northern Cape,NC064,KAMIESBERG,80+,female,157,False
Northern Cape,NC065,HANTAM,18-19,male,188,True
Northern Cape,NC065,HANTAM,18-19,female,230,True
Northern Cape,NC065,HANTAM,20-29,male,1342,True
Northern Cape,NC065,HANTAM,20-29,female,1404,True
Northern Cape,NC065,HANTAM,30-39,male,1577,False
Northern Cape,NC065,HANTAM,30-39,female,1646,False
Northern Cape,NC065,HANTAM,40-49,male,1320,False
Northern Cape,NC065,HANTAM,40-49,female,1296,False
Northern Cape,NC065,HANTAM,50-59,male,1207,False
Northern Cape,NC065,HANTAM,50-59,female,1347,False
Northern Cape,NC065,HANTAM,60-69,male,872,False
Northern Cape,NC065,HANTAM,60-69,female,1054,False
Northern Cape,NC065,HANTAM,70-79,male,388,False
Northern Cape,NC065,HANTAM,70-79,female,509,False
Northern Cape,NC065,HANTAM,80+,male,137,False
Northern Cape,NC065,HANTAM,80+,female,258,False
Northern Cape,NC066,KAROO HOOGLAND,18-19,male,82,True
Northern Cape,NC066,KAROO HOOGLAND,18-19,female,96,True
Northern Cape,NC066,KAROO HOOGLAND,20-29,male,774,True
Northern Cape,NC066,KAROO HOOGLAND,20-29,female,766,True
Northern Cape,NC066,KAROO HOOGLAND,30-39,male,775,False
Northern Cape,NC066,KAROO HOOGLAND,30-39,female,820,False
Northern Cape,NC066,KAROO HOOGLAND,40-49,male,642,False
Northern Cape,NC066,KAROO HOOGLAND,40-49,female,634,False
Northern Cape,NC066,KAROO HOOGLAND,50-59,male,752,False
Northern Cape,NC066,KAROO HOOGLAND,50-59,female,698,False
Northern Cape,NC066,KAROO HOOGLAND,60-69,male,486,False
Northern Cape,NC066,KAROO HOOGLAND,60-69,female,499,False
Northern Cape,NC066,KAROO HOOGLAND,70-79,male,197,False
Northern Cape,NC066,KAROO HOOGLAND,70-79,female,291,False
Northern Cape,NC066,KAROO HOOGLAND,80+,male,65,False
Northern Cape,NC066,KAROO HOOGLAND,80+,female,182,False
Northern Cape,NC067,KH&#226;I-MA,18-19,male,118,True
Northern Cape,NC067,KH&#226;I-MA,18-19,female,120,True
Northern Cape,NC067,KH&#226;I-MA,20-29,male,888,True
Northern Cape,NC067,KH&#226;I-MA,20-29,female,808,True
Northern Cape,NC067,KH&#226;I-MA,30-39,male,1411,False
Northern Cape,NC067,KH&#226;I-MA,30-39,female,1013,False
Northern Cape,NC067,KH&#226;I-MA,40-49,male,1161,False
Northern Cape,NC067,KH&#226;I-MA,40-49,female,825,False
Northern Cape,NC067,KH&#226;I-MA,50-59,male,805,False
Northern Cape,NC067,KH&#226;I-MA,50-59,female,698,False
Northern Cape,NC067,KH&#226;I-MA,60-69,male,381,False
Northern Cape,NC067,KH&#226;I-MA,60-69,female,458,False
Northern Cape,NC067,KH&#226;I-MA,70-79,male,163,False
Northern Cape,NC067,KH&#226;I-MA,70-79,female,185,False
Northern Cape,NC067,KH&#226;I-MA,80+,male,46,False
Northern Cape,NC067,KH&#226;I-MA,80+,female,86,False
Northern Cape,NC071,UBUNTU,18-19,male,169,True
Northern Cape,NC071,UBUNTU,18-19,female,198,True
Northern Cape,NC071,UBUNTU,20-29,male,1070,True
Northern Cape,NC071,UBUNTU,20-29,female,1243,True
Northern Cape,NC071,UBUNTU,30-39,male,1118,False
Northern Cape,NC071,UBUNTU,30-39,female,1295,False
Northern Cape,NC071,UBUNTU,40-49,male,982,False
Northern Cape,NC071,UBUNTU,40-49,female,1014,False
Northern Cape,NC071,UBUNTU,50-59,male,818,False
