voting_district,municipality_code_2021,registered_voters,registered_2026_est,turnout_median,turnout_p10,turnout_p90,p_below_25_raw,p_below_25,non_voters_expected
54320071,MP303,2355.0,2672.6422,40.1174,30.6444,50.0281,0.0218,0.0014,1596.3083
54320082,MP303,1674.0,1899.7889,37.3766,28.042,47.2231,0.0503,0.0014,1186.3105
54320093,MP303,1014.0,1150.7682,39.568,29.3539,50.1719,0.0389,0.0014,693.3286
54320105,MP303,1858.0,2108.6068,44.6345,35.1146,54.4798,0.0051,0.0,1164.218
54320116,MP303,633.0,718.379,38.8325,28.8584,49.7537,0.0428,0.0014,437.2921
54320127,MP303,1438.0,1631.9573,41.5635,32.1276,51.1383,0.0156,0.0,951.9183
54320138,MP303,1945.0,2207.3414,32.1343,22.656,42.0724,0.1645,0.057,1492.8417
54320149,MP303,866.0,982.806,39.7175,29.5517,50.3514,0.0332,0.0014,591.1196
54320150,MP303,1512.0,1715.9384,42.6228,33.0789,52.3876,0.0127,0.0,982.9181
54320161,MP303,953.0,1081.5405,40.3801,29.9535,51.1242,0.0319,0.0014,643.2061
54320172,MP303,869.0,986.2106,40.5699,30.5073,51.2989,0.029,0.0014,583.9647
54330016,MP305,2512.0,2786.6118,40.9539,31.5121,50.5942,0.0193,0.0014,1641.5816
54330027,MP305,1093.0,1212.4867,35.7949,25.6254,46.3692,0.0873,0.0033,776.6368
54330038,MP305,2796.0,3101.6587,46.5765,37.0889,56.2112,0.0038,0.0,1653.5738
54330049,MP305,1965.0,2179.8138,51.5394,41.9929,61.3779,0.0012,0.0,1054.4475
54330050,MP305,1096.0,1215.8147,38.3845,27.8249,49.0406,0.0493,0.0014,747.9253
54330061,MP305,1791.0,1986.7921,39.3764,29.9134,49.263,0.0294,0.0014,1201.9978
54330072,MP305,2658.0,2948.5725,38.997,29.6143,48.8184,0.0309,0.0014,1792.2918
54330094,MP305,1338.0,1484.2701,39.8968,30.3386,49.6148,0.027,0.0014,890.224
54330106,MP305,1658.0,1839.2525,38.8432,29.3552,48.8409,0.0325,0.0014,1120.5524
54330117,MP305,2006.0,2225.2959,41.1567,31.7219,51.0925,0.0168,0.0,1305.1121
54330128,MP305,1247.0,1383.322,42.5873,32.2231,53.422,0.0174,0.0,791.6369
54330139,MP305,2005.0,2224.1866,38.5617,28.9924,48.4747,0.0383,0.0014,1363.0844
54330140,MP305,757.0,839.7552,38.9691,28.6867,49.7568,0.0443,0.0014,510.871
54330151,MP305,2740.0,3039.5367,38.083,28.5908,47.9971,0.0442,0.0014,1879.2828
54330162,MP305,1710.0,1896.9372,41.8023,32.2225,51.4679,0.0161,0.0,1103.8117
54330173,MP305,737.0,817.5688,42.6377,32.3147,53.4007,0.0199,0.0014,467.5756
54330184,MP305,1314.0,1457.6465,45.5707,36.0172,55.4539,0.0058,0.0,791.0462
54330195,MP305,482.0,534.6922,45.9974,31.6221,62.7051,0.0388,0.0014,285.5058
54330207,MP305,770.0,854.1764,42.5871,32.2225,53.4335,0.0199,0.0014,488.7928
54330218,MP305,818.0,907.4237,46.4917,36.232,57.2233,0.0079,0.0,483.7513
54330229,MP305,1072.0,1189.191,40.8456,30.7453,51.5172,0.0267,0.0014,701.4451
54330230,MP305,1716.0,1903.5931,40.7665,31.1968,50.7412,0.0191,0.0014,1124.1665
54330241,MP305,679.0,753.2283,49.3178,38.9189,59.9373,0.0044,0.0,380.9223
54340017,MP304,1566.0,1846.9653,41.8214,32.3094,51.7219,0.0139,0.0,1071.5788
54340028,MP304,1487.0,1753.7914,32.0237,22.441,41.9629,0.1705,0.057,1189.1598
54340039,MP304,887.0,1046.1419,43.3957,33.1418,54.0577,0.0149,0.0,590.4302
54340040,MP304,1613.0,1902.3978,39.812,30.2822,49.6837,0.0263,0.0014,1141.6156
54340051,MP304,1846.0,2177.2017,43.3791,33.9561,53.3091,0.0078,0.0,1229.1269
54340062,MP304,723.0,852.7177,43.4434,33.119,54.0375,0.0152,0.0,482.1073
54340073,MP304,2277.0,2685.53,43.1003,33.599,52.7935,0.0107,0.0,1522.8665
54340084,MP304,2571.0,3032.2783,39.2982,29.8943,49.0376,0.0272,0.0014,1834.8736
54340095,MP304,636.0,750.1085,40.6566,30.1648,51.1987,0.0295,0.0014,444.4675
54350018,MP304,1119.0,1319.7664,42.7966,32.6162,53.2059,0.0166,0.0,753.1796
54350029,MP304,1308.0,1542.676,40.6972,31.0607,50.4897,0.0211,0.0014,913.2442
54350030,MP304,966.0,1139.3158,41.9495,31.7811,52.5998,0.0206,0.0014,659.4796
54360019,MP304,1500.0,1769.1238,41.4691,31.8195,51.3527,0.0178,0.0,1033.8525
54360020,MP304,309.0,364.4395,42.5757,28.3771,58.9005,0.0614,0.0033,207.087
54360031,MP304,394.0,464.6899,34.2357,20.003,51.0199,0.2021,0.2381,302.3306
54360042,MP304,268.0,316.0835,43.8503,29.6452,60.9928,0.0484,0.0014,174.9095
54360053,MP304,551.0,649.8582,40.6438,26.3531,57.7599,0.0822,0.0033,380.4631
54360064,MP304,1403.0,1654.7205,38.1,28.5743,47.943,0.0428,0.0014,1020.9678
54360075,MP304,653.0,770.1586,37.2803,26.9702,48.0818,0.0647,0.0033,481.9781
54360086,MP304,1103.0,1300.8957,39.5805,29.6704,50.2498,0.0362,0.0014,783.6199
54360097,MP304,1630.0,1922.4479,44.0881,34.5553,53.9129,0.0075,0.0,1071.627
54360109,MP304,532.0,627.4493,40.3964,26.1503,57.3825,0.0838,0.0033,368.8783
54360110,MP304,1097.0,1293.8192,42.1855,31.8125,52.7645,0.0202,0.0014,746.7564
54360121,MP304,104.0,122.6593,46.7539,32.2066,63.4815,0.0342,0.0014,64.521
54370021,MP306,51.0,55.7012,48.3143,34.0188,65.0237,0.027,0.0014,28.4868
54370032,MP306,920.0,1004.8062,36.7812,26.505,47.5656,0.069,0.0033,633.5678
54370054,MP306,205.0,223.897,39.4924,25.1037,56.5921,0.0979,0.0274,133.6637
54370065,MP306,88.0,96.1119,34.1129,19.3927,50.7733,0.212,0.25,62.8
54370076,MP306,101.0,110.3102,34.7096,20.1343,51.6856,0.1969,0.2381,71.29
54370087,MP306,51.0,55.7012,41.3711,26.6948,58.0877,0.0765,0.0033,32.3054
54370098,MP306,108.0,117.9555,41.109,26.4383,57.9277,0.0794,0.0033,68.6593
54380011,MP307,356.0,391.3027,48.697,33.9302,65.7417,0.0269,0.0014,198.4093
54380022,MP302,286.0,316.1264,35.5324,20.9182,52.2029,0.1731,0.057,201.5959
54380033,MP305,234.0,259.5809,42.2367,27.8474,59.2404,0.0655,0.0033,148.177
54380044,MP307,274.0,301.1712,48.7985,34.5027,66.2323,0.0231,0.0014,151.7448
54380055,MP307,282.0,309.9645,40.2462,26.4781,57.2814,0.0795,0.0033,182.3397
54380066,MP307,215.0,236.3204,30.2295,15.9059,47.3818,0.3131,0.3889,162.8127
54380077,MP307,221.0,242.9154,42.6662,27.9914,59.6483,0.063,0.0033,137.6528
54390012,MP301,129.0,144.8618,26.0466,11.6285,42.5126,0.4617,0.8667,106.0965
54390023,MP301,193.0,216.7312,36.8945,22.6867,53.9298,0.1365,0.057,135.0063
54390034,MP301,446.0,500.8399,45.2304,31.1642,62.1902,0.0377,0.0014,270.4338
54390045,MP301,325.0,364.9618,44.4694,30.2131,61.3896,0.0454,0.0014,200.1095
54390056,MP301,232.0,260.5266,45.2756,31.1496,62.4156,0.0401,0.0014,140.5703
54390067,MP301,263.0,295.3383,51.0072,36.5827,67.964,0.0159,0.0,142.5191
54400014,MP311,761.0,904.0454,46.6183,36.7256,57.2143,0.0066,0.0,480.2033
54400036,MP311,1240.0,1473.0832,50.8811,40.4281,61.74,0.0039,0.0,721.7289
54400047,MP311,404.0,479.94,47.2281,32.691,64.2175,0.0321,0.0014,249.8117
54400058,MP311,239.0,283.9249,37.1354,22.6181,54.4615,0.1387,0.057,176.2101
54400069,MP311,196.0,232.8422,39.0932,24.5878,55.8309,0.1072,0.0274,140.3928
54400070,MP311,628.0,746.0454,38.7811,28.5624,49.6304,0.0456,0.0014,455.6475
54400081,MP311,267.0,317.1881,43.7867,29.3981,61.0555,0.0472,0.0014,175.9145
54400092,MP311,455.0,540.5265,41.0569,26.5951,58.2577,0.0781,0.0033,314.4282
54400104,MP311,2365.0,2809.5499,39.8048,30.3184,49.8145,0.0262,0.0014,1685.2648
54400126,MP311,864.0,1026.4064,45.6494,35.6297,56.4655,0.0086,0.0,554.8337
54400137,MP311,769.0,913.5492,44.0966,33.8943,54.8744,0.0133,0.0,509.1897
54400148,MP311,418.0,496.5716,47.2122,33.1201,64.0326,0.029,0.0014,258.6075
54410015,MP301,247.0,277.371,38.7627,24.1578,55.4825,0.1122,0.057,168.1519
54410026,MP302,2179.0,2408.5298,35.4465,26.0957,45.3791,0.077,0.0033,1549.2135
54410037,MP302,147.0,162.4846,42.0935,27.8673,59.1154,0.067,0.0033,92.8154
54410048,MP302,132.0,145.9045,25.7695,11.4501,43.0233,0.4738,0.8667,106.9686
54410059,MP305,320.0,354.9824,40.611,25.9971,57.9082,0.086,0.0033,208.5018
54410060,MP304,99.0,116.7622,29.5956,15.0529,46.4946,0.3414,0.4275,81.427
54410071,MP302,236.0,260.8596,37.291,23.1545,54.0853,0.1312,0.057,161.5281
54410082,MP302,447.0,494.0857,23.0878,8.5203,40.2856,0.5662,0.8667,374.9686
54410093,MP302,1929.0,2132.1955,33.951,24.3974,43.603,0.1125,0.057,1406.5211
54410105,MP302,339.0,374.7093,47.2166,32.7476,63.7281,0.0318,0.0014,195.7056
54410116,MP302,694.0,767.104,38.0247,27.8014,48.6237,0.0524,0.0014,474.231
54410127,MP302,1963.0,2169.7769,35.5879,26.1787,45.3037,0.0775,0.0033,1393.9868
54410138,MP302,333.0,368.0773,44.5907,30.0789,61.2048,0.0451,0.0014,201.4823
54410149,MP301,264.0,296.4613,35.6051,21.3324,52.413,0.1682,0.057,188.6856
54410150,MP302,559.0,617.8835,39.8899,25.5691,57.0861,0.0917,0.0226,367.0032
54410161,MP302,658.0,727.3119,36.4431,25.9524,46.9608,0.0806,0.0033,461.681
54410172,MP303,1085.0,1231.3447,44.8359,34.5444,55.505,0.0088,0.0,677.7493
54410183,MP303,263.0,298.4734,44.4841,30.1803,61.7259,0.0494,0.0014,163.6675
54410194,MP302,1706.0,1885.7053,41.3505,31.7777,51.2153,0.0167,0.0,1102.7154
54410206,MP301,501.0,562.6027,39.6495,25.5608,56.5333,0.0904,0.0033,334.9301
54410217,MP302,660.0,729.5226,28.5361,18.1783,39.2981,0.3297,0.3889,520.5106
54410228,MP301,142.0,159.4602,46.2822,32.0479,62.9835,0.0347,0.0014,84.7419
54410239,MP302,177.0,195.6447,37.26,22.8608,54.1165,0.1322,0.057,121.1932
54410240,MP302,97.0,107.2177,39.0731,24.9184,55.8293,0.1016,0.0274,64.5216
54410251,MP302,157.0,173.5379,45.3732,30.9851,62.9151,0.0384,0.0014,93.48
54410262,MP302,388.0,428.8708,49.0662,34.706,65.9604,0.0221,0.0014,215.5484
54410273,MP302,102.0,112.7444,39.1009,24.5337,56.1655,0.1079,0.0274,67.8678
54410284,MP302,428.0,473.0843,37.3101,23.0583,54.2252,0.1343,0.057,293.5361
54410295,MP303,289.0,327.9803,48.6328,34.3042,65.422,0.0236,0.0014,166.5707
54410307,MP303,291.0,330.25,51.8054,37.2323,68.6491,0.0143,0.0,157.2489
54410318,MP302,1591.0,1758.5915,36.3473,26.7711,46.039,0.0645,0.0033,1118.103
54410330,MP302,297.0,328.2851,45.514,31.2791,62.199,0.0389,0.0014,176.7268
54410341,MP302,92.0,101.691,37.4806,23.2348,54.5647,0.1294,0.057,62.7325
54410352,MP302,122.0,134.8511,42.0265,27.8762,59.2521,0.0657,0.0033,77.0487
54410363,MP302,588.0,649.9383,41.0953,26.7887,58.0512,0.0769,0.0033,377.6762
54410374,MP302,200.0,221.0674,52.8882,38.2105,70.3122,0.0107,0.0,102.6942
54410385,MP302,195.0,215.5408,47.533,32.9359,64.2042,0.0302,0.0014,111.6314
54410396,MP302,123.0,135.9565,41.868,27.7528,59.0461,0.0662,0.0033,77.8787
54410408,MP302,152.0,168.0113,46.7867,32.4964,63.6859,0.0304,0.0014,88.2171
54410419,MP302,275.0,303.9677,40.6264,26.1915,57.5464,0.0838,0.0033,178.3476
54410420,MP302,132.0,145.9045,45.2663,30.9234,62.2114,0.0411,0.0014,78.8922
54410431,MP302,72.0,79.5843,45.6809,30.955,62.2737,0.0438,0.0014,42.8149
54410442,MP302,145.0,160.2739,44.413,29.7666,61.2732,0.0496,0.0014,88.1314
54410453,MP302,73.0,80.6896,43.7066,28.9805,60.8317,0.0585,0.0014,44.878
54410464,MP302,236.0,260.8596,36.2533,21.8543,53.3138,0.1557,0.057,164.2242
54410475,MP302,115.0,127.1138,38.5784,24.2538,55.4829,0.1132,0.057,77.2786
54410486,MP302,178.0,196.75,47.2659,33.2925,64.3885,0.0286,0.0014,102.2116
54410497,MP302,572.0,632.2529,46.0431,31.707,62.6316,0.0369,0.0014,337.154
54410509,MP302,173.0,191.2233,47.8508,33.2793,65.1161,0.028,0.0014,98.3526
54410510,MP302,121.0,133.7458,47.4823,32.8583,64.4036,0.0308,0.0014,69.5038
54420016,MP311,360.0,427.6693,40.7428,26.6163,58.2685,0.0779,0.0033,249.892
54420038,MP307,325.0,357.2286,40.9831,26.403,57.9544,0.0832,0.0033,208.5129
54420049,MP307,119.0,130.8006,47.2787,32.85,64.0816,0.0319,0.0014,68.1213
54420050,MP307,315.0,346.2369,25.7809,11.2452,42.9824,0.4749,0.8667,254.0149
54420072,MP307,749.0,823.2745,43.2022,32.994,53.8156,0.017,0.0,466.1115
54420083,MP307,295.0,324.2536,39.9028,25.6996,57.1095,0.089,0.0033,192.2057
54420106,MP307,2258.0,2481.9143,44.0794,34.5372,53.9405,0.0087,0.0,1384.9631
54420128,MP307,209.0,229.7255,21.8558,7.5331,38.6542,0.6079,0.8667,177.3419
54420139,MP307,1980.0,2176.3465,31.3199,21.6444,41.3921,0.2004,0.2381,1491.4401
54420140,MP307,2029.0,2230.2055,34.9031,25.25,44.5128,0.0945,0.0274,1450.3508
54420151,MP307,430.0,472.6409,33.6815,19.1413,50.7675,0.2171,0.2581,310.3293
54420162,MP307,1192.0,1310.2045,37.6862,27.5261,48.3023,0.0574,0.0014,814.5805
54420173,MP307,63.0,69.2474,44.2777,29.9096,61.7651,0.0468,0.0014,37.9975
54420184,MP307,1088.0,1195.8914,42.8404,32.603,53.3423,0.0154,0.0,682.0622
54420195,MP307,592.0,650.7056,49.7912,35.3799,66.4772,0.0195,0.0014,322.1717
54420207,MP307,90.0,98.9248,50.4062,35.984,67.1705,0.0205,0.0014,48.5216
54430028,MP312,775.0,911.1623,34.7491,24.554,45.314,0.1093,0.057,593.1159
54430039,MP312,639.0,751.268,31.1018,20.8462,41.8031,0.2161,0.2556,516.1565
54430040,MP312,223.0,262.1796,34.8401,20.5211,51.5222,0.1803,0.057,168.7881
54430051,MP312,1556.0,1829.3787,30.7818,21.2768,40.4985,0.2185,0.2581,1262.6472
54430062,MP312,1323.0,1555.4422,42.0341,32.5522,51.6137,0.0129,0.0,899.5354
54430073,MP312,305.0,358.5864,28.769,14.433,45.8227,0.3716,0.6364,252.4497
54430084,MP312,493.0,579.6168,32.9852,18.78,49.9801,0.2345,0.2581,383.6818
54430095,MP312,1120.0,1316.7764,39.8346,29.7039,50.4861,0.0344,0.0014,789.9226
54430107,MP312,110.0,129.3263,51.8268,37.4748,68.6655,0.0143,0.0,61.4655
54440018,MP303,752.0,853.4297,44.2791,33.929,54.9724,0.0126,0.0,474.2226
54440029,MP303,328.0,372.2406,47.9739,33.3785,64.7661,0.0286,0.0014,191.7449
54440030,MP303,1025.0,1163.2519,38.6345,28.4712,49.5112,0.0445,0.0014,711.7279
54440041,MP303,832.0,944.2201,42.0641,31.8619,52.7933,0.0185,0.0,545.6891
54440052,MP303,342.0,388.1289,46.0163,32.1979,63.2974,0.0329,0.0014,205.7465
54440063,MP303,332.0,376.7801,41.6638,27.4181,58.382,0.0686,0.0033,216.9343
54440074,MP303,507.0,575.3841,42.346,27.6866,59.0705,0.066,0.0033,328.0253
54440085,MP303,1632.0,1852.124,34.7096,25.2954,44.5306,0.0919,0.0274,1205.6495
54440096,MP303,1221.0,1385.6884,39.6451,29.3216,50.178,0.0388,0.0014,835.5336
54440119,MP303,858.0,973.727,43.9511,33.5788,54.8026,0.013,0.0,544.4136
54440120,MP303,620.0,703.6255,38.5309,24.1567,55.6689,0.1129,0.057,427.657
54440131,MP303,640.0,726.3231,34.5314,24.0358,45.2542,0.1211,0.057,474.9638
54440142,MP303,2062.0,2340.1223,40.6309,31.154,50.4356,0.0219,0.0014,1385.3965
54440153,MP303,1147.0,1301.7072,45.7057,35.3121,56.162,0.0097,0.0,705.9417
54440164,MP303,556.0,630.9932,42.3189,27.982,59.7279,0.0622,0.0033,358.1535
54440175,MP303,575.0,652.5559,40.4631,25.7506,57.1789,0.0896,0.0033,384.2004
54440186,MP303,806.0,914.7132,37.8594,27.8313,48.6941,0.0541,0.0014,566.5342
54440197,MP303,458.0,519.775,43.371,29.0805,60.263,0.0561,0.0014,290.7565
54440209,MP303,1732.0,1965.612,35.7254,26.3111,45.626,0.0733,0.0033,1258.9818
54440210,MP303,477.0,541.3377,39.625,25.1614,56.179,0.0981,0.0274,323.3423
54440221,MP303,290.0,329.1152,36.8256,22.6351,54.0242,0.1402,0.057,205.3858
54440232,MP303,509.0,577.6539,51.2241,36.8923,67.6243,0.015,0.0,278.7815
54440243,MP303,341.0,386.994,51.9263,37.398,68.5612,0.0146,0.0,183.8135
54440254,MP303,160.0,181.5808,35.5751,20.9941,52.3525,0.1741,0.057,115.8036
54440276,MP303,547.0,620.7793,46.1192,31.5747,62.9074,0.0395,0.0014,330.5322
54440287,MP303,156.0,177.0413,41.8192,27.6497,58.3145,0.0695,0.0033,101.8192
54440298,MP303,342.0,388.1289,39.9449,25.4654,56.9572,0.0939,0.0274,230.4835
54440300,MP303,545.0,618.5095,41.6605,27.4218,58.6384,0.0723,0.0033,356.1118
54440311,MP303,497.0,564.0353,41.495,27.0024,58.4823,0.0756,0.0033,326.2956
54440322,MP303,1601.0,1816.9427,37.839,28.335,47.7836,0.0428,0.0014,1126.0722
54440333,MP303,1092.0,1239.2888,44.6068,34.3624,55.5084,0.01,0.0,683.7341
54440344,MP303,271.0,307.5525,44.6597,30.3568,61.3376,0.0438,0.0014,168.4488
54440355,MP303,1025.0,1163.2519,44.0714,33.7518,54.566,0.0142,0.0,650.1655
54440366,MP303,268.0,304.1478,42.7049,28.4236,59.9204,0.0573,0.0014,171.5257
54440377,MP303,426.0,483.4588,45.9236,31.7219,62.9508,0.0405,0.0014,257.9659
54440388,MP303,354.0,401.7475,43.1963,28.7912,60.0718,0.0553,0.0014,225.8196
54440399,MP303,985.0,1117.8567,38.1833,27.8276,49.0322,0.0549,0.0014,689.0553
54440401,MP303,276.0,313.2269,45.5491,31.3649,62.6203,0.0378,0.0014,168.1041
54440412,MP303,410.0,465.3008,47.3823,33.0256,64.3125,0.0286,0.0014,241.4448
54440423,MP303,213.0,241.7294,52.3652,37.6275,69.0794,0.013,0.0,113.9406
54450019,MP305,1296.0,1437.6787,37.9914,28.275,47.9114,0.045,0.0014,889.2125
54450020,MP305,346.0,383.8247,35.9055,21.1322,52.3957,0.1749,0.057,244.3685
54450031,MP305,391.0,433.7441,40.0197,25.8317,57.1309,0.0888,0.0033,256.0968
54450042,MP306,347.0,378.9867,40.4601,26.3742,58.0043,0.0818,0.0033,222.0752
54450053,MP305,317.0,351.6544,40.5427,26.3245,57.1631,0.0852,0.0033,206.793
54450064,MP305,1007.0,1117.0852,42.6165,32.5188,53.3532,0.0161,0.0,638.2583
54450075,MP305,1993.0,2210.8747,39.1064,29.4333,48.9812,0.0295,0.0014,1343.2758
54450086,MP305,532.0,590.1582,42.0386,27.7487,58.7487,0.0675,0.0033,337.5594
54450097,MP307,361.0,396.7985,27.4753,12.9587,44.4985,0.415,0.6364,284.6555
54450143,MP305,301.0,333.9053,41.4732,27.238,58.2369,0.0702,0.0033,193.1927
54450154,MP305,288.0,319.4842,38.7485,24.264,55.5616,0.11,0.057,193.6511
54450165,MP305,179.0,198.5683,28.5956,14.5016,45.6568,0.3752,0.6364,140.0833
54450176,MP305,209.0,231.8479,42.9677,28.2387,59.7239,0.0616,0.0033,130.9281
54450187,MP305,2499.0,2772.1906,37.1024,27.5157,47.1314,0.0535,0.0014,1739.2077
54450198,MP305,102.0,113.1506,29.9074,15.517,47.0224,0.3249,0.3889,78.3142
54450200,MP305,165.0,183.0378,49.8718,35.8078,66.6028,0.0199,0.0014,90.413
54450211,MP305,1991.0,2208.6561,37.4407,28.0212,47.2086,0.0466,0.0014,1378.2859
54450222,MP305,328.0,363.857,49.1571,34.8328,66.4296,0.022,0.0014,182.3363
54460010,MP304,226.0,266.548,38.9597,24.5045,55.9746,0.1063,0.0274,160.7404
54460021,MP304,182.0,214.6537,39.3358,24.9315,55.9159,0.1014,0.0274,128.7614
54460032,MP304,173.0,204.0389,38.3013,23.9207,55.0686,0.1174,0.057,124.6605
54460043,MP304,389.0,458.7928,46.8474,32.3087,63.8047,0.0317,0.0014,241.1776
54460076,MP304,201.0,237.0626,40.3623,25.8327,57.3917,0.088,0.0033,139.8654
54460087,MP304,166.0,195.783,45.2361,30.771,62.0867,0.0415,0.0014,105.8382
54470011,MP304,160.0,188.7065,34.0328,20.0616,50.9205,0.2009,0.2381,122.9433
54470044,MP303,423.0,480.0542,44.2849,29.6714,61.1932,0.0483,0.0014,264.4727
54470055,MP304,187.0,220.5508,40.3651,25.8417,56.955,0.0878,0.0033,130.3395
54470077,MP303,381.0,432.3892,44.1841,29.3841,61.2587,0.0532,0.0014,238.1382
54470088,MP303,2101.0,2384.3827,36.9993,27.4566,46.9683,0.0529,0.0014,1498.4908
54470099,MP303,1039.0,1179.1402,37.3787,27.0009,48.1091,0.0642,0.0033,736.9246
54470112,MP303,1567.0,1778.3568,35.3263,25.8282,45.0385,0.0817,0.0033,1147.7467
54470134,MP304,394.0,464.6899,43.1377,29.0456,60.2106,0.053,0.0014,260.6854
54470145,MP304,238.0,280.701,41.6427,27.1424,58.5184,0.0739,0.0033,162.0558
54470156,MP303,1411.0,1601.3155,39.7302,30.1233,49.7604,0.029,0.0014,962.7359
54470167,MP303,397.0,450.5473,47.7344,33.312,64.7328,0.0283,0.0014,232.5278
54470178,MP303,514.0,583.3283,48.0794,33.4858,65.0048,0.0287,0.0014,299.3315
54470189,MP303,504.0,571.9795,42.8862,28.7353,59.7946,0.0576,0.0014,322.4494
54470190,MP303,485.0,550.4167,45.1314,30.828,62.1196,0.0407,0.0014,298.1198
54470202,MP303,424.0,481.1891,39.5811,25.3183,56.2693,0.0955,0.0274,287.402
54470213,MP303,612.0,694.5465,51.4615,37.2,68.4839,0.0139,0.0,332.3843
54490013,MP314,1958.0,2054.695,41.7206,32.3211,51.538,0.014,0.0,1194.2417
54490024,MP314,896.0,940.2486,42.3797,32.1971,53.1425,0.0184,0.0,540.362
54490035,MP314,842.0,883.5818,36.3739,26.2108,47.0977,0.0779,0.0033,561.0324
54490046,MP314,993.0,1042.0389,39.052,28.665,49.9152,0.0422,0.0014,633.0572
54490057,MP314,2501.0,2624.5108,40.6074,31.2032,50.501,0.0203,0.0014,1553.672
54490068,MP314,684.0,717.7791,48.1381,38.0068,58.5141,0.0051,0.0,371.8813
54490080,MP314,606.0,635.9271,46.2308,31.5409,63.1431,0.0365,0.0014,337.9288
54490091,MP314,438.0,459.6304,51.8388,37.3244,69.1295,0.0141,0.0,218.1774
54500015,MP314,1906.0,2000.127,44.0345,34.345,53.5637,0.0084,0.0,1118.8755
54500026,MP314,512.0,537.2849,54.5308,39.9896,71.3328,0.0093,0.0,241.1405
54500037,MP314,686.0,719.8778,47.5772,37.0069,58.1745,0.0056,0.0,376.6045
54530018,MP313,1279.0,1440.5327,31.1775,20.9364,41.65,0.2193,0.2581,989.5478
54530029,MP313,2482.0,2795.4669,35.9829,26.4601,45.5513,0.0694,0.0033,1785.691
54530030,MP313,2098.0,2362.9692,37.7698,28.1305,47.5888,0.0459,0.0014,1467.1915
54530041,MP313,1489.0,1677.0549,41.5781,31.9156,51.1561,0.0154,0.0,978.9544
54530052,MP313,3162.0,3561.3483,39.0348,29.6208,48.7864,0.0294,0.0014,2165.1903
54540019,MP315,1425.0,1589.2975,37.2034,27.5423,47.235,0.0532,0.0014,995.8647
54540020,MP315,1458.0,1626.1023,34.2613,24.7368,44.201,0.1079,0.0274,1066.8821
54540042,MP315,1564.0,1744.3237,35.5424,25.7906,45.4407,0.0842,0.0033,1123.4076
54540053,MP315,1140.0,1271.438,36.4844,26.3582,47.0562,0.0746,0.0033,805.7864
54540064,MP315,1321.0,1473.3067,35.6893,26.2662,45.5822,0.0752,0.0033,944.9693
54540075,MP315,2043.0,2278.5508,35.2968,25.7422,45.2571,0.0819,0.0033,1469.9034
54540086,MP315,1245.0,1388.5442,32.7932,22.6029,43.4454,0.1636,0.057,931.0786
54540097,MP315,1983.0,2211.633,35.4334,25.9551,45.5801,0.0773,0.0033,1421.6463
54540109,MP315,1330.0,1483.3444,35.2252,25.697,45.0849,0.0842,0.0033,958.9202
54540110,MP315,922.0,1028.3034,38.9432,28.8139,49.5675,0.0421,0.0014,626.0484
54540121,MP315,1988.0,2217.2095,35.1046,25.463,44.9248,0.0899,0.0033,1437.9421
54540132,MP315,2387.0,2662.2128,33.1729,23.6412,43.1716,0.1366,0.057,1774.6056
54540143,MP315,1234.0,1376.2759,31.8467,21.8198,42.4497,0.193,0.2381,935.6339
54540154,MP315,2910.0,3245.5128,36.5722,27.0716,46.4145,0.0595,0.0014,2052.2725
54540165,MP315,1736.0,1936.1547,35.8097,26.412,45.7842,0.0698,0.0033,1238.3128
54540176,MP315,165.0,184.0239,29.5269,15.1724,46.2929,0.3379,0.4046,128.1316
54540187,MP315,1403.0,1564.761,41.3427,31.6664,51.2082,0.0168,0.0,915.1903
54540198,MP315,1131.0,1261.4004,43.5437,33.3189,54.3543,0.0151,0.0,710.2873
54540200,MP315,1874.0,2090.0657,35.3949,25.7399,45.3185,0.0846,0.0033,1347.0593
54540211,MP315,1513.0,1687.4436,36.199,26.6488,46.1894,0.0691,0.0033,1073.5936
54540222,MP315,1488.0,1659.5612,35.9168,26.4469,45.9138,0.0703,0.0033,1060.2247
54540233,MP315,1223.0,1364.0076,34.1669,23.8837,44.8148,0.124,0.057,895.9438
54540299,MP315,2470.0,2754.7824,36.5032,26.7892,46.4467,0.0645,0.0033,1745.658
54540301,MP315,1121.0,1250.2474,37.1703,26.9912,48.3012,0.0655,0.0033,781.1684
54540312,MP315,626.0,698.1756,39.8226,29.5372,50.7096,0.0375,0.0014,418.9126
54540334,MP315,2196.0,2449.1911,32.8692,23.2806,42.783,0.1466,0.057,1637.7332
54540356,MP315,1599.0,1783.3591,36.2575,26.7096,45.9684,0.0687,0.0033,1134.6279
54540367,MP315,397.0,442.7727,46.1981,31.4762,63.5585,0.038,0.0014,235.3841
54540378,MP315,102.0,113.7602,39.8018,25.2754,56.6852,0.0954,0.0274,67.7521
54540389,MP315,1022.0,1139.833,38.7752,28.5057,49.5537,0.045,0.0014,695.6343
54540390,MP315,2112.0,2355.5062,38.7371,29.1641,48.8314,0.0356,0.0014,1438.3615
54540402,MP315,1212.0,1351.7394,38.2693,27.7944,48.9803,0.0539,0.0014,833.9913
54540413,MP315,323.0,360.2408,42.0387,27.7368,59.0462,0.0646,0.0033,205.9822
54540424,MP315,1096.0,1222.365,40.1473,29.8787,51.2415,0.0351,0.0014,728.5602
