province_turnout,ballots,districts_below_25
35.582,772023.768,162
38.767,841122.15,93
42.933,931527.682,44
47.307,1026428.053,20
40.493,878575.071,68
35.215,764065.043,179
42.538,922946.389,45
35.503,770318.494,173
38.511,835575.319,104
47.279,1025820.243,26
39.851,864655.922,88
41.271,895465.209,67
47.518,1031004.678,15
43.336,940256.367,45
30.763,667469.276,393
37.575,815272.578,139
39.508,857206.009,80
32.582,706924.633,313
38.634,838231.432,89
36.732,796965.76,145
36.2,785436.53,166
38.524,835854.802,115
48.867,1060261.665,23
33.958,736789.756,212
40.217,872582.936,64
38.626,838074.326,110
39.612,859450.996,74
41.326,896647.623,59
46.948,1018620.032,23
45.065,977767.698,44
33.105,718272.691,265
38.522,835808.055,91
46.726,1013824.153,27
33.41,724904.804,270
36.313,787884.775,132
31.837,690770.591,322
36.382,789389.594,152
43.922,952984.369,34
27.266,591596.363,662
42.041,912156.787,51
38.102,826693.49,96
41.025,890118.628,60
48.155,1044824.512,18
41.548,901476.687,52
36.938,801453.568,152
39.009,846388.662,86
43.462,942993.34,50
32.72,709934.83,338
34.58,750292.441,196
35.073,760974.38,192
38.433,833879.159,104
44.005,954775.244,36
29.658,643483.243,472
34.766,754320.523,188
54.435,1181077.337,3
42.879,930337.188,46
39.24,851392.102,94
40.937,888202.263,61
40.195,872106.61,81
40.417,876917.94,68
46.388,1006471.009,27
38.595,837395.082,107
33.789,733127.288,226
26.533,575688.062,735
41.061,890904.634,47
30.114,653389.109,475
45.707,991712.178,28
42.602,924336.169,42
39.368,854159.323,99
40.05,868960.774,72
27.691,600807.657,639
36.708,796453.383,148
39.342,853604.259,90
38.962,845364.931,96
46.365,1005984.327,25
39.156,849571.097,84
39.252,851649.243,95
51.29,1112845.981,4
38.032,825183.417,104
41.695,904654.172,45
38.29,830767.989,109
42.324,918300.996,51
43.234,938048.437,44
32.06,695597.792,330
40.732,883752.54,60
39.742,862290.925,81
46.998,1019717.187,14
30.554,662940.517,439
44.139,957685.341,42
45.302,982922.529,24
37.819,820565.255,98
40.881,886987.724,59
43.615,946316.652,50
36.561,793260.778,136
45.664,990774.405,33
39.456,856071.496,93
41.252,895034.222,54
40.183,871860.182,76
31.089,674533.802,376
46.591,1010895.546,26
38.202,828860.288,120
37.346,810291.072,117
38.923,844513.556,101
40.278,873916.876,79
35.11,761786.569,213
38.22,829264.948,97
37.811,820379.344,120
29.903,648799.412,465
37.932,823015.205,105
39.452,855989.111,78
47.283,1025896.939,29
39.241,851406.478,92
37.13,805610.755,122
47.021,1020204.498,24
35.096,761474.861,165
45.421,985508.518,34
35.537,771044.004,182
42.072,912841.624,46
38.026,825043.682,116
45.642,990295.301,35
45.382,984648.878,22
43.861,951653.413,33
34.7,752893.056,199
43.53,944479.71,44
43.064,934354.961,53
36.455,790959.779,144
42.036,912062.399,52
38.701,839689.568,99
37.56,814938.046,106
37.265,808539.201,133
43.328,940097.847,58
49.475,1073463.611,10
41.09,891538.424,64
38.411,833401.54,101
39.85,864626.348,80
38.676,839148.06,86
34.981,758987.524,177
43.97,954010.587,37
39.29,852485.075,73
35.943,779846.277,157
35.39,767855.961,179
36.216,785769.457,176
45.631,990057.4,25
31.321,679567.233,372
45.214,981010.279,29
37.746,818968.69,132
32.258,699908.244,320
33.091,717979.684,263
37.784,819793.753,150
38.543,836275.417,112
31.92,692560.689,334
34.161,741198.749,228
38.707,839816.72,98
44.336,961956.245,31
35.425,768617.693,193
46.658,1012332.805,29
36.464,791160.709,140
33.028,716618.995,272
45.629,990003.754,25
47.767,1036407.949,22
42.016,911620.63,51
45.286,982561.015,36
43.822,950800.984,45
43.11,935364.783,46
28.353,615181.311,558
37.036,803567.12,131
38.349,832068.89,106
47.52,1031040.269,25
39.698,861321.291,82
46.497,1008845.485,27
35.873,778346.834,156
42.007,911426.178,57
34.917,757592.002,193
38.979,845729.744,92
43.789,950088.186,38
34.57,750064.213,221
35.648,773457.235,169
44.935,974964.926,36
37.999,824473.236,118
36.98,802345.841,121
31.259,678221.146,392
35.327,766499.392,161
36.509,792129.224,140
41.805,907041.69,60
43.813,950609.315,38
43.264,938691.77,40
40.04,868746.185,72
42.191,915409.31,63
49.399,1071801.149,18
32.369,702307.08,305
38.516,835688.978,87
43.399,941626.625,35
37.004,802864.99,144
45.654,990547.879,33
40.961,888725.876,69
42.237,916415.609,52
31.774,689402.998,318
42.53,922783.76,42
41.971,910640.637,50
37.071,804327.029,141
40.244,873166.709,63
35.984,780743.963,169
35.822,777223.336,161
42.903,930868.538,61
41.62,903026.693,56
37.35,810376.603,125
50.146,1088024.975,22
40.035,868635.934,84
37.27,808652.49,132
34.885,756907.91,196
39.734,862119.029,73
41.354,897249.032,70
40.958,888661.955,59
41.73,905425.623,44
44.63,968341.22,40
32.399,702958.362,319
34.542,749452.89,215
41.62,903031.413,61
36.987,802496.716,110
45.038,977197.323,36
39.085,848021.239,99
32.247,699657.166,300
45.299,982842.057,42
39.011,846422.041,91
43.396,941552.874,39
37.6,815803.334,120
40.197,872159.357,81
33.798,733321.721,228
37.931,822996.869,108
39.554,858210.12,74
41.637,903391.96,70
44.547,966535.88,50
45.476,986695.746,35
42.256,916839.195,51
43.908,952673.967,39
45.989,997827.879,28
38.975,845633.839,94
45.608,989560.576,36
31.666,687055.801,332
44.416,963699.841,43
36.954,801785.725,118
39.212,850784.224,74
38.236,829597.235,110
31.153,675928.274,367
44.897,974134.885,28
40.118,870437.161,90
41.733,905472.98,49
45.632,990067.276,25
41.521,900886.028,58
41.768,906233.469,52
41.962,910454.933,54
40.74,883940.32,54
33.391,724494.094,253
31.252,678082.589,361
36.709,796477.804,146
38.923,844514.386,98
43.494,943690.826,54
31.946,693129.141,333
50.399,1093509.264,11
44.176,958485.105,43
39.669,860691.154,66
40.82,885671.616,73
32.438,703802.047,311
43.552,944958.063,45
46.63,1011731.638,30
48.911,1061211.326,18
42.437,920756.351,56
33.605,729121.175,267
47.602,1032822.002,27
40.268,873704.178,60
31.69,687569.97,340
44.375,962808.861,29
41.133,892454.007,68
45.188,980440.215,33
44.851,973133.186,36
42.681,926049.226,60
36.014,781401.644,166
40.457,877802.702,77
42.626,924855.969,53
28.099,609661.736,600
38.98,845758.237,103
41.569,901924.346,57
39.489,856782.53,91
50.854,1103376.407,18
40.402,876609.672,71
48.621,1054940.075,10
32.444,703947.34,307
43.452,942783.108,48
36.704,796377.156,147
49.979,1084403.807,15
44.586,967372.744,29
40.375,876011.547,63
43.143,936066.525,42
52.47,1138434.391,13
37.38,811043.784,141
43.879,952040.009,46
36.04,781952.01,162
47.002,1019799.864,32
43.459,942928.216,42
38.905,844116.46,96
43.827,950915.703,32
43.984,954310.171,59
34.659,751996.887,194
38.664,838883.481,92
29.557,641307.242,501
40.533,879454.508,66
41.436,899036.629,64
40.622,881379.202,55
39.579,858742.634,64
42.95,931889.041,48
40.987,889305.123,63
51.537,1118200.372,18
41.131,892411.689,59
38.527,835910.453,112
35.186,763437.932,169
48.156,1044840.119,18
36.234,786160.521,142
29.374,637317.134,533
40.34,875260.325,73
37.683,817614.435,119
35.761,775899.236,198
34.35,745281.988,246
32.013,694593.064,334
42.214,915920.734,43
38.177,828324.207,113
34.863,756425.224,215
39.158,849606.074,85
37.635,816576.679,113
34.279,743746.792,215
28.4,616192.942,570
48.398,1050089.52,19
38.758,840926.996,92
42.88,930365.669,42
38.629,838130.576,98
38.85,842936.288,96
50.972,1105941.648,11
38.782,841456.576,108
44.179,958553.569,48
37.569,815135.393,125
40.989,889347.346,68
34.153,741022.118,221
43.86,951620.133,42
41.43,898906.765,55
38.076,826136.82,104
35.704,774660.743,160
53.931,1170141.998,9
39.811,863768.51,65
44.183,958640.746,39
25.352,550060.746,831
43.881,952087.065,38
38.43,833819.966,108
43.926,953063.006,36
39.261,851849.845,74
39.957,866942.464,78
39.671,860748.024,88
33.553,727993.299,251
40.364,875774.385,75
34.626,751275.04,204
48.135,1044388.596,18
41.902,909142.032,62
41.752,905895.112,50
45.061,977686.152,38
43.326,940051.483,41
41.972,910672.258,56
46.551,1010006.483,30
36.637,794922.365,129
31.875,691594.213,317
32.158,697741.907,331
31.003,672672.185,396
50.472,1095101.104,12
40.541,879628.491,69
34.085,739539.238,238
43.954,953670.847,43
38.482,834952.072,107
36.043,782033.838,177
40.216,872565.998,76
42.777,928123.917,53
34.456,747594.437,256
40.902,887445.769,63
38.917,844372.544,91
38.242,829741.404,114
26.577,576630.833,691
32.644,708268.269,289
44.199,958988.605,36
44.76,971156.985,32
38.178,828350.971,102
42.669,925778.567,48
39.183,850152.529,71
41.506,900549.582,70
36.854,799620.956,127
43.516,944172.291,42
40.012,868142.046,70
46.882,1017206.894,28
46.692,1013082.487,30
32.712,709759.869,278
39.207,850666.183,85
48.286,1047662.328,23
43.819,950744.641,33
44.632,968373.41,29
40.038,868706.774,89
41.413,898536.835,60
46.315,1004894.205,25
40.338,875208.942,60
34.87,756575.77,186
41.777,906444.993,53
38.352,832123.166,88
38.924,844532.715,86
34.483,748184.012,235
46.327,1005146.506,28
41.022,890044.821,59
36.721,796726.66,115
39.839,864385.099,77
43.546,944824.11,45
39.113,848632.385,99
38.065,825899.935,97
32.519,705572.085,273
35.391,767883.113,168
38.234,829566.167,106
37.8,820141.964,107
34.625,751258.233,215
30.939,671285.056,415
40.588,880634.648,71
39.367,854149.854,95
47.353,1027423.538,24
33.728,731801.099,235
40.702,883113.394,68
34.145,740838.315,244
42.046,912282.568,49
41.047,890604.673,55
38.087,826367.577,107
33.899,735508.981,230
30.615,664257.502,414
42.755,927660.432,49
35.093,761409.843,170
39.496,856940.634,71
45.947,996912.735,36
42.178,915135.042,49
39.602,859244.359,88
42.383,919590.41,52
42.313,918074.436,58
45.562,988551.058,29
31.192,676777.459,386
42.287,917494.713,54
32.841,712543.507,280
38.708,839849.349,111
35.41,768288.06,189
44.382,962964.05,29
30.759,667384.34,398
42.4,919956.664,59
35.722,775069.934,173
47.305,1026369.232,24
32.766,710922.339,324
52.559,1140380.448,8
35.79,776536.154,161
34.761,754209.289,213
37.137,805765.246,123
42.224,916135.433,71
38.792,841661.0,98
37.503,813700.02,109
32.433,703698.136,296
34.643,751642.38,197
28.263,613217.004,561
38.108,826821.151,100
46.613,1011357.042,20
40.698,883017.926,59
38.629,838142.222,99
37.466,812902.307,123
36.045,782064.742,169
34.871,756602.876,211
43.892,952314.652,34
39.401,854875.433,101
42.476,921604.04,44
42.739,927301.323,48
38.372,832548.539,109
39.866,864979.313,64
45.189,980462.424,39
46.393,1006581.893,25
30.668,665395.632,423
44.37,962704.086,33
47.433,1029152.303,19
38.315,831321.578,116
45.358,984130.687,39
50.457,1094772.556,9
43.063,934334.893,39
41.96,910410.923,42
39.65,860275.506,82
35.21,763952.806,182
35.132,762250.02,193
33.827,733933.947,210
39.285,852359.989,83
35.234,764466.866,181
34.159,741139.128,195
34.387,746099.268,195
45.731,992223.388,37
35.978,780605.012,179
33.698,731155.739,290
39.437,855657.856,92
41.087,891472.714,72
34.708,753063.663,211
37.51,813859.479,139
39.228,851125.415,93
38.648,838550.391,100
38.879,843549.803,96
37.358,810550.374,108
46.272,1003972.466,27
47.033,1020480.038,24
35.228,764349.254,176
34.688,752630.407,212
37.115,805290.999,127
47.432,1029137.044,22
33.052,717129.889,256
33.677,730692.425,249
42.417,920312.092,50
43.116,935486.665,49
39.898,865656.175,93
40.006,868005.717,70
45.092,978357.522,23
37.294,809162.886,110
42.289,917541.744,48
45.547,988223.148,26
33.003,716076.33,288
44.114,957147.558,43
35.935,779689.729,187
38.944,844967.525,94
39.247,851541.986,82
41.361,897408.682,68
44.616,968026.544,47
38.435,833915.078,105
33.825,733900.608,251
44.5,965522.752,38
36.535,792689.827,141
46.47,1008254.547,28
38.613,837779.665,102
45.109,978735.383,34
39.446,855849.781,81
42.876,930274.889,45
33.821,733824.834,244
36.383,789402.233,146
35.914,779223.918,170
38.769,841175.14,87
39.312,852942.799,73
32.856,712878.003,279
40.921,887863.803,77
47.165,1023343.322,19
35.921,779377.577,192
32.536,705925.163,302
36.914,800926.228,119
40.854,886405.873,66
45.18,980277.334,34
46.265,1003813.091,27
42.731,927133.938,48
36.48,791507.628,149
39.134,849085.04,70
47.678,1034473.434,23
40.083,869671.987,73
40.385,876233.267,68
37.648,816850.42,124
40.553,879879.299,71
41.554,901589.044,56
51.621,1120015.748,20
41.236,894707.765,68
42.772,928031.58,56
33.667,730462.543,253
49.105,1065428.824,9
39.111,848581.169,87
45.225,981254.324,24
42.154,914614.746,67
42.454,921134.226,55
35.873,778330.054,178
45.217,981074.993,29
34.994,759266.196,189
43.592,945813.272,33
38.303,831062.541,95
52.151,1131528.032,16
35.115,761881.829,191
43.371,941027.79,57
38.478,834854.503,94
41.066,890999.742,70
42.877,930295.242,52
37.412,811735.45,139
42.538,922944.818,57
43.488,943555.083,45
33.752,732308.909,249
32.129,697108.987,339
44.52,965951.581,28
42.267,917072.493,44
39.331,853371.589,78
27.398,594443.89,653
38.517,835713.368,106
33.367,723960.652,258
31.262,678297.93,389
41.971,910644.18,49
39.229,851156.416,88
39.882,865323.588,85
37.047,803818.769,130
38.416,833505.994,100
35.107,761727.138,180
37.307,809448.733,119
35.673,773999.204,187
36.818,798842.868,132
32.182,698243.933,293
43.592,945821.1,49
37.664,817188.982,114
34.686,752574.008,214
27.059,587102.544,730
46.017,998432.883,29
38.977,845681.415,91
45.14,979399.201,31
42.223,916106.141,50
44.251,960123.019,35
43.305,939582.6,43
33.954,736691.702,221
40.009,868070.921,88
44.896,974114.403,30
38.507,835482.517,91
39.079,847894.517,98
39.238,851346.421,79
37.039,803634.051,131
33.046,716990.279,259
42.422,920431.137,37
43.016,933309.802,41
38.498,835290.151,131
39.729,862005.864,73
40.714,883372.094,66
26.843,582412.259,683
47.549,1031666.448,11
39.448,855896.544,73
42.399,919941.178,57
45.677,991063.184,34
31.324,679639.836,363
48.262,1047142.703,12
35.815,777084.698,166
46.853,1016576.078,24
35.66,773716.051,156
35.496,770148.249,152
42.516,922476.934,42
37.616,816151.54,109
36.206,785567.706,162
45.01,976573.573,40
45.465,986452.342,34
35.484,769891.333,174
43.901,952516.144,31
40.21,872427.648,80
45.783,993343.043,27
34.739,753728.358,190
45.204,980800.184,31
46.457,1007975.886,26
40.049,868943.314,70
36.514,792233.834,143
36.68,795845.416,144
37.973,823908.651,99
54.12,1174236.176,4
44.759,971142.039,47
45.148,979573.267,34
44.168,958303.873,43
50.416,1093880.652,10
35.478,769760.477,194
39.196,850444.315,90
44.8,972019.527,36
40.332,875073.11,60
36.013,781381.738,169
39.733,862081.424,95
38.398,833124.319,100
44.049,955729.022,24
36.205,785550.001,133
41.971,910641.168,61
45.941,996774.846,27
46.621,1011529.958,29
34.875,756680.155,203
41.51,900645.82,47
37.787,819873.267,111
34.399,746363.105,229
42.47,921480.285,56
36.433,790483.97,133
35.839,777601.125,162
34.922,757697.202,245
42.514,922434.892,48
45.895,995773.732,27
35.424,768590.898,185
35.455,769277.876,191
42.942,931714.694,43
43.58,945551.167,35
41.327,896664.656,67
32.199,698627.056,337
45.603,989455.476,26
34.064,739095.13,224
50.068,1086333.265,11
35.213,764015.148,173
33.055,717187.953,277
47.907,1039435.875,13
47.29,1026046.621,21
38.457,834412.329,95
40.801,885250.401,67
39.707,861518.846,87
39.445,855848.155,75
36.359,788882.802,145
43.586,945696.08,36
40.701,883089.8,67
39.627,859789.558,86
36.393,789623.239,159
41.003,889632.265,55
40.631,881579.857,74
39.575,858654.425,81
45.099,978505.099,25
40.272,873785.975,75
38.817,842214.961,108
42.444,920907.716,46
43.166,936576.297,45
37.791,819941.263,108
42.124,913966.956,54
43.16,936443.491,55
34.109,740057.601,222
35.021,759849.31,200
54.621,1185121.664,3
40.129,870668.845,59
47.427,1029032.368,19
41.215,894252.176,64
43.569,945320.178,46
37.993,824329.422,112
45.299,982842.422,39
41.1,891740.458,73
45.702,991601.347,39
34.733,753604.743,209
30.141,653963.177,431
39.637,860009.172,74
37.976,823968.112,90
38.603,837563.472,91
36.762,797621.961,146
42.231,916277.105,55
32.344,701771.833,320
38.939,844863.333,98
44.611,967928.507,31
39.533,857752.01,84
34.062,739038.289,236
44.966,975636.097,27
30.997,672544.209,385
45.564,988598.398,21
48.072,1043028.934,18
36.722,796754.549,141
37.528,814248.027,137
34.317,744572.645,203
31.7,687790.499,390
42.032,911979.131,57
40.233,872925.618,66
35.115,761900.177,187
43.096,935060.913,41
41.229,894539.546,59
34.428,746990.189,188
34.707,753037.972,206
40.975,889037.068,72
32.014,694611.348,305
42.47,921474.639,51
37.345,810276.529,110
49.103,1065381.99,13
32.474,704595.239,331
45.435,985810.613,32
49.789,1080279.983,17
42.706,926599.687,44
36.992,802608.194,133
37.262,808465.712,115
30.854,669449.776,392
39.213,850801.356,87
50.384,1093186.567,12
45.924,996406.829,31
42.592,924109.398,51
48.387,1049845.72,22
29.54,640930.433,452
39.396,854771.25,83
36.482,791542.625,152
38.345,831962.742,110
48.694,1056508.294,14
36.649,795183.328,156
38.943,844956.949,92
39.044,847127.501,101
41.18,893479.446,63
39.216,850880.348,85
45.242,981623.721,35
40.537,879528.697,66
44.631,968364.45,31
36.594,793977.806,154
36.877,800129.405,114
41.261,895249.213,54
37.197,807053.985,120
41.076,891231.987,53
39.909,865913.039,73
38.896,843921.68,85
38.885,843697.048,87
40.102,870082.262,72
35.669,773910.871,169
39.272,852091.264,89
39.096,848272.673,89
47.907,1039448.109,15
39.758,862637.224,87
47.568,1032084.306,25
45.162,979877.272,32
35.825,777301.17,161
39.697,861306.037,72
49.376,1071315.391,18
42.065,912694.533,60
47.026,1020329.448,22
32.8,711667.185,276
36.323,788098.949,157
43.129,935771.434,39
33.136,718958.006,243
35.496,770156.568,167
42.806,928769.032,63
45.691,991354.71,37
36.924,801129.722,114
39.708,861534.816,54
35.337,766701.154,155
39.75,862448.536,70
49.077,1064831.049,20
33.388,724420.101,264
41.149,892805.52,70
42.1,913440.828,62
42.015,911592.082,53
34.135,740636.474,254
33.693,731042.609,242
35.408,768243.757,174
31.202,676997.241,351
42.958,932062.513,50
40.594,880778.185,54
39.522,857513.594,73
41.149,892800.961,55
30.313,657711.121,416
36.12,783703.078,158
49.203,1067559.948,12
39.467,856323.198,85
32.382,702589.409,297
40.152,871186.669,85
38.981,845766.545,82
34.663,752083.32,198
35.749,775639.405,167
40.99,889351.435,60
44.863,973398.69,32
36.063,782467.981,136
40.816,885574.68,72
47.023,1020261.358,32
42.594,924153.921,43
40.283,874025.57,68
37.361,810624.751,118
37.982,824096.403,118
33.829,733995.418,253
41.318,896470.909,55
38.068,825955.659,114
43.929,953127.599,38
44.723,970348.448,36
34.137,740671.137,233
33.194,720216.419,297
40.355,875576.943,58
40.431,877240.152,61
30.411,659820.407,451
36.542,792854.683,147
46.291,1004368.377,28
43.412,941916.79,48
42.163,914805.204,54
